Date(TimeStamp),Time(TimeStamp),TimeStamp,GantryFrom,GantryTo,avg(Speed),sum(Volume)
2025-01-04,00:00:00,"2025-01-04 00:00:00",05F0055N,05F0001N,79,38
2025-01-04,00:05:00,"2025-01-04 00:05:00",05F0055N,05F0001N,83.33333333333333,27
2025-01-04,00:10:00,"2025-01-04 00:10:00",05F0055N,05F0001N,80,43
2025-01-04,00:15:00,"2025-01-04 00:15:00",05F0055N,05F0001N,84,38
2025-01-04,00:20:00,"2025-01-04 00:20:00",05F0055N,05F0001N,84,27
2025-01-04,00:25:00,"2025-01-04 00:25:00",05F0055N,05F0001N,83.33333333333333,29
2025-01-04,00:30:00,"2025-01-04 00:30:00",05F0055N,05F0001N,82,31
2025-01-04,00:35:00,"2025-01-04 00:35:00",05F0055N,05F0001N,83,28
2025-01-04,00:40:00,"2025-01-04 00:40:00",05F0055N,05F0001N,88,29
2025-01-04,00:45:00,"2025-01-04 00:45:00",05F0055N,05F0001N,86,18
2025-01-04,00:50:00,"2025-01-04 00:50:00",05F0055N,05F0001N,82,50
2025-01-04,00:55:00,"2025-01-04 00:55:00",05F0055N,05F0001N,84,18
2025-01-04,01:00:00,"2025-01-04 01:00:00",05F0055N,05F0001N,84,22
2025-01-04,01:05:00,"2025-01-04 01:05:00",05F0055N,05F0001N,85.33333333333333,26
2025-01-04,01:10:00,"2025-01-04 01:10:00",05F0055N,05F0001N,89,27
2025-01-04,01:15:00,"2025-01-04 01:15:00",05F0055N,05F0001N,86,19
2025-01-04,01:20:00,"2025-01-04 01:20:00",05F0055N,05F0001N,85,26
2025-01-04,01:25:00,"2025-01-04 01:25:00",05F0055N,05F0001N,76,24
2025-01-04,01:30:00,"2025-01-04 01:30:00",05F0055N,05F0001N,85,27
2025-01-04,01:35:00,"2025-01-04 01:35:00",05F0055N,05F0001N,88,20
2025-01-04,01:40:00,"2025-01-04 01:40:00",05F0055N,05F0001N,88,21
2025-01-04,01:45:00,"2025-01-04 01:45:00",05F0055N,05F0001N,86,17
2025-01-04,01:50:00,"2025-01-04 01:50:00",05F0055N,05F0001N,82.33333333333333,29
2025-01-04,01:55:00,"2025-01-04 01:55:00",05F0055N,05F0001N,86,20
2025-01-04,02:00:00,"2025-01-04 02:00:00",05F0055N,05F0001N,61,10
2025-01-04,02:05:00,"2025-01-04 02:05:00",05F0055N,05F0001N,82.5,22
2025-01-04,02:10:00,"2025-01-04 02:10:00",05F0055N,05F0001N,83.66666666666667,25
2025-01-04,02:15:00,"2025-01-04 02:15:00",05F0055N,05F0001N,82,25
2025-01-04,02:20:00,"2025-01-04 02:20:00",05F0055N,05F0001N,80,13
2025-01-04,02:25:00,"2025-01-04 02:25:00",05F0055N,05F0001N,80,21
2025-01-04,02:30:00,"2025-01-04 02:30:00",05F0055N,05F0001N,79,21
2025-01-04,02:35:00,"2025-01-04 02:35:00",05F0055N,05F0001N,83,11
2025-01-04,02:40:00,"2025-01-04 02:40:00",05F0055N,05F0001N,83,15
2025-01-04,02:45:00,"2025-01-04 02:45:00",05F0055N,05F0001N,84,8
2025-01-04,02:50:00,"2025-01-04 02:50:00",05F0055N,05F0001N,85,19
2025-01-04,02:55:00,"2025-01-04 02:55:00",05F0055N,05F0001N,79.5,15
2025-01-04,03:00:00,"2025-01-04 03:00:00",05F0055N,05F0001N,86,22
2025-01-04,03:05:00,"2025-01-04 03:05:00",05F0055N,05F0001N,82,24
2025-01-04,03:10:00,"2025-01-04 03:10:00",05F0055N,05F0001N,85,9
2025-01-04,03:15:00,"2025-01-04 03:15:00",05F0055N,05F0001N,82.33333333333333,19
2025-01-04,03:20:00,"2025-01-04 03:20:00",05F0055N,05F0001N,87,23
2025-01-04,03:25:00,"2025-01-04 03:25:00",05F0055N,05F0001N,88,21
2025-01-04,03:30:00,"2025-01-04 03:30:00",05F0055N,05F0001N,86,15
2025-01-04,03:35:00,"2025-01-04 03:35:00",05F0055N,05F0001N,78,21
2025-01-04,03:40:00,"2025-01-04 03:40:00",05F0055N,05F0001N,84,22
2025-01-04,03:45:00,"2025-01-04 03:45:00",05F0055N,05F0001N,84,12
2025-01-04,03:50:00,"2025-01-04 03:50:00",05F0055N,05F0001N,86,16
2025-01-04,03:55:00,"2025-01-04 03:55:00",05F0055N,05F0001N,90,14
2025-01-04,04:00:00,"2025-01-04 04:00:00",05F0055N,05F0001N,88,20
2025-01-04,04:05:00,"2025-01-04 04:05:00",05F0055N,05F0001N,86,20
2025-01-04,04:10:00,"2025-01-04 04:10:00",05F0055N,05F0001N,84.66666666666667,14
2025-01-04,04:15:00,"2025-01-04 04:15:00",05F0055N,05F0001N,86.5,11
2025-01-04,04:20:00,"2025-01-04 04:20:00",05F0055N,05F0001N,91.5,21
2025-01-04,04:25:00,"2025-01-04 04:25:00",05F0055N,05F0001N,82.5,13
2025-01-04,04:30:00,"2025-01-04 04:30:00",05F0055N,05F0001N,84,17
2025-01-04,04:35:00,"2025-01-04 04:35:00",05F0055N,05F0001N,90.5,13
2025-01-04,04:40:00,"2025-01-04 04:40:00",05F0055N,05F0001N,90,17
2025-01-04,04:45:00,"2025-01-04 04:45:00",05F0055N,05F0001N,89.5,16
2025-01-04,04:50:00,"2025-01-04 04:50:00",05F0055N,05F0001N,88,20
2025-01-04,04:55:00,"2025-01-04 04:55:00",05F0055N,05F0001N,85.5,16
2025-01-04,05:00:00,"2025-01-04 05:00:00",05F0055N,05F0001N,84,13
2025-01-04,05:05:00,"2025-01-04 05:05:00",05F0055N,05F0001N,85,21
2025-01-04,05:10:00,"2025-01-04 05:10:00",05F0055N,05F0001N,86,20
2025-01-04,05:15:00,"2025-01-04 05:15:00",05F0055N,05F0001N,88,20
2025-01-04,05:20:00,"2025-01-04 05:20:00",05F0055N,05F0001N,80.5,17
2025-01-04,05:25:00,"2025-01-04 05:25:00",05F0055N,05F0001N,87.33333333333333,20
2025-01-04,05:30:00,"2025-01-04 05:30:00",05F0055N,05F0001N,85,19
2025-01-04,05:35:00,"2025-01-04 05:35:00",05F0055N,05F0001N,82,13
2025-01-04,05:40:00,"2025-01-04 05:40:00",05F0055N,05F0001N,80,32
2025-01-04,05:45:00,"2025-01-04 05:45:00",05F0055N,05F0001N,90.5,27
2025-01-04,05:50:00,"2025-01-04 05:50:00",05F0055N,05F0001N,90.5,21
2025-01-04,05:55:00,"2025-01-04 05:55:00",05F0055N,05F0001N,74,24
2025-01-04,06:00:00,"2025-01-04 06:00:00",05F0055N,05F0001N,86,27
2025-01-04,06:05:00,"2025-01-04 06:05:00",05F0055N,05F0001N,87.33333333333333,33
2025-01-04,06:10:00,"2025-01-04 06:10:00",05F0055N,05F0001N,85.66666666666667,32
2025-01-04,06:15:00,"2025-01-04 06:15:00",05F0055N,05F0001N,84.33333333333333,50
2025-01-04,06:20:00,"2025-01-04 06:20:00",05F0055N,05F0001N,87,45
2025-01-04,06:25:00,"2025-01-04 06:25:00",05F0055N,05F0001N,90,42
2025-01-04,06:30:00,"2025-01-04 06:30:00",05F0055N,05F0001N,84.33333333333333,57
2025-01-04,06:35:00,"2025-01-04 06:35:00",05F0055N,05F0001N,86,60
2025-01-04,06:40:00,"2025-01-04 06:40:00",05F0055N,05F0001N,86,39
2025-01-04,06:45:00,"2025-01-04 06:45:00",05F0055N,05F0001N,90,57
2025-01-04,06:50:00,"2025-01-04 06:50:00",05F0055N,05F0001N,86,57
2025-01-04,06:55:00,"2025-01-04 06:55:00",05F0055N,05F0001N,83.25,74
2025-01-04,07:00:00,"2025-01-04 07:00:00",05F0055N,05F0001N,83.66666666666667,87
2025-01-04,07:05:00,"2025-01-04 07:05:00",05F0055N,05F0001N,81,78
2025-01-04,07:10:00,"2025-01-04 07:10:00",05F0055N,05F0001N,82.33333333333333,93
2025-01-04,07:15:00,"2025-01-04 07:15:00",05F0055N,05F0001N,83,84
2025-01-04,07:20:00,"2025-01-04 07:20:00",05F0055N,05F0001N,83.33333333333333,94
2025-01-04,07:25:00,"2025-01-04 07:25:00",05F0055N,05F0001N,81.66666666666667,106
2025-01-04,07:30:00,"2025-01-04 07:30:00",05F0055N,05F0001N,81,85
2025-01-04,07:35:00,"2025-01-04 07:35:00",05F0055N,05F0001N,78.66666666666667,116
2025-01-04,07:40:00,"2025-01-04 07:40:00",05F0055N,05F0001N,81,108
2025-01-04,07:45:00,"2025-01-04 07:45:00",05F0055N,05F0001N,81.66666666666667,84
2025-01-04,07:50:00,"2025-01-04 07:50:00",05F0055N,05F0001N,85.25,74
2025-01-04,07:55:00,"2025-01-04 07:55:00",05F0055N,05F0001N,87.33333333333333,97
2025-01-04,08:00:00,"2025-01-04 08:00:00",05F0055N,05F0001N,84.33333333333333,70
2025-01-04,08:05:00,"2025-01-04 08:05:00",05F0055N,05F0001N,84.66666666666667,85
2025-01-04,08:10:00,"2025-01-04 08:10:00",05F0055N,05F0001N,82.33333333333333,64
2025-01-04,08:15:00,"2025-01-04 08:15:00",05F0055N,05F0001N,72.66666666666667,103
2025-01-04,08:20:00,"2025-01-04 08:20:00",05F0055N,05F0001N,84.66666666666667,89
2025-01-04,08:25:00,"2025-01-04 08:25:00",05F0055N,05F0001N,83.66666666666667,80
2025-01-04,08:30:00,"2025-01-04 08:30:00",05F0055N,05F0001N,78.33333333333333,94
2025-01-04,08:35:00,"2025-01-04 08:35:00",05F0055N,05F0001N,86,107
2025-01-04,08:40:00,"2025-01-04 08:40:00",05F0055N,05F0001N,81,101
2025-01-04,08:45:00,"2025-01-04 08:45:00",05F0055N,05F0001N,81,115
2025-01-04,08:50:00,"2025-01-04 08:50:00",05F0055N,05F0001N,81,106
2025-01-04,08:55:00,"2025-01-04 08:55:00",05F0055N,05F0001N,84.66666666666667,90
2025-01-04,09:00:00,"2025-01-04 09:00:00",05F0055N,05F0001N,82.33333333333333,122
2025-01-04,09:05:00,"2025-01-04 09:05:00",05F0055N,05F0001N,86,75
2025-01-04,09:10:00,"2025-01-04 09:10:00",05F0055N,05F0001N,78.66666666666667,133
2025-01-04,09:15:00,"2025-01-04 09:15:00",05F0055N,05F0001N,81,134
2025-01-04,09:20:00,"2025-01-04 09:20:00",05F0055N,05F0001N,80.33333333333333,102
2025-01-04,09:25:00,"2025-01-04 09:25:00",05F0055N,05F0001N,79.33333333333333,121
2025-01-04,09:30:00,"2025-01-04 09:30:00",05F0055N,05F0001N,81,101
2025-01-04,09:35:00,"2025-01-04 09:35:00",05F0055N,05F0001N,82.33333333333333,127
2025-01-04,09:40:00,"2025-01-04 09:40:00",05F0055N,05F0001N,79.66666666666667,108
2025-01-04,09:45:00,"2025-01-04 09:45:00",05F0055N,05F0001N,82.33333333333333,146
2025-01-04,09:50:00,"2025-01-04 09:50:00",05F0055N,05F0001N,78.66666666666667,105
2025-01-04,09:55:00,"2025-01-04 09:55:00",05F0055N,05F0001N,79.66666666666667,123
2025-01-04,10:00:00,"2025-01-04 10:00:00",05F0055N,05F0001N,81,122
2025-01-04,10:05:00,"2025-01-04 10:05:00",05F0055N,05F0001N,77.66666666666667,160
2025-01-04,10:10:00,"2025-01-04 10:10:00",05F0055N,05F0001N,79.66666666666667,139
2025-01-04,10:15:00,"2025-01-04 10:15:00",05F0055N,05F0001N,82.33333333333333,128
2025-01-04,10:20:00,"2025-01-04 10:20:00",05F0055N,05F0001N,81.66666666666667,141
2025-01-04,10:25:00,"2025-01-04 10:25:00",05F0055N,05F0001N,80,116
2025-01-04,10:30:00,"2025-01-04 10:30:00",05F0055N,05F0001N,82,141
2025-01-04,10:35:00,"2025-01-04 10:35:00",05F0055N,05F0001N,79.66666666666667,128
2025-01-04,10:40:00,"2025-01-04 10:40:00",05F0055N,05F0001N,77.33333333333333,135
2025-01-04,10:45:00,"2025-01-04 10:45:00",05F0055N,05F0001N,78.66666666666667,163
2025-01-04,10:50:00,"2025-01-04 10:50:00",05F0055N,05F0001N,79.66666666666667,127
2025-01-04,10:55:00,"2025-01-04 10:55:00",05F0055N,05F0001N,80,168
2025-01-04,11:00:00,"2025-01-04 11:00:00",05F0055N,05F0001N,74.66666666666667,134
2025-01-04,11:05:00,"2025-01-04 11:05:00",05F0055N,05F0001N,77,143
2025-01-04,11:10:00,"2025-01-04 11:10:00",05F0055N,05F0001N,78.33333333333333,132
2025-01-04,11:15:00,"2025-01-04 11:15:00",05F0055N,05F0001N,75,168
2025-01-04,11:20:00,"2025-01-04 11:20:00",05F0055N,05F0001N,81,141
2025-01-04,11:25:00,"2025-01-04 11:25:00",05F0055N,05F0001N,77.66666666666667,157
2025-01-04,11:30:00,"2025-01-04 11:30:00",05F0055N,05F0001N,82,129
2025-01-04,11:35:00,"2025-01-04 11:35:00",05F0055N,05F0001N,80,132
2025-01-04,11:40:00,"2025-01-04 11:40:00",05F0055N,05F0001N,80,169
2025-01-04,11:45:00,"2025-01-04 11:45:00",05F0055N,05F0001N,79.33333333333333,118
2025-01-04,11:50:00,"2025-01-04 11:50:00",05F0055N,05F0001N,79,156
2025-01-04,11:55:00,"2025-01-04 11:55:00",05F0055N,05F0001N,76.66666666666667,138
2025-01-04,12:00:00,"2025-01-04 12:00:00",05F0055N,05F0001N,75,144
2025-01-04,12:05:00,"2025-01-04 12:05:00",05F0055N,05F0001N,77.66666666666667,133
2025-01-04,12:10:00,"2025-01-04 12:10:00",05F0055N,05F0001N,75.66666666666667,144
2025-01-04,12:15:00,"2025-01-04 12:15:00",05F0055N,05F0001N,80.33333333333333,127
2025-01-04,12:20:00,"2025-01-04 12:20:00",05F0055N,05F0001N,82,143
2025-01-04,12:25:00,"2025-01-04 12:25:00",05F0055N,05F0001N,81,98
2025-01-04,12:30:00,"2025-01-04 12:30:00",05F0055N,05F0001N,80,133
2025-01-04,12:35:00,"2025-01-04 12:35:00",05F0055N,05F0001N,80,124
2025-01-04,12:40:00,"2025-01-04 12:40:00",05F0055N,05F0001N,79.33333333333333,142
2025-01-04,12:45:00,"2025-01-04 12:45:00",05F0055N,05F0001N,80,133
2025-01-04,12:50:00,"2025-01-04 12:50:00",05F0055N,05F0001N,76.66666666666667,152
2025-01-04,12:55:00,"2025-01-04 12:55:00",05F0055N,05F0001N,77,121
2025-01-04,13:00:00,"2025-01-04 13:00:00",05F0055N,05F0001N,79.66666666666667,125
2025-01-04,13:05:00,"2025-01-04 13:05:00",05F0055N,05F0001N,83,109
2025-01-04,13:10:00,"2025-01-04 13:10:00",05F0055N,05F0001N,79,142
2025-01-04,13:15:00,"2025-01-04 13:15:00",05F0055N,05F0001N,79,135
2025-01-04,13:20:00,"2025-01-04 13:20:00",05F0055N,05F0001N,81,148
2025-01-04,13:25:00,"2025-01-04 13:25:00",05F0055N,05F0001N,77.66666666666667,145
2025-01-04,13:30:00,"2025-01-04 13:30:00",05F0055N,05F0001N,80,141
2025-01-04,13:35:00,"2025-01-04 13:35:00",05F0055N,05F0001N,80.33333333333333,147
2025-01-04,13:40:00,"2025-01-04 13:40:00",05F0055N,05F0001N,77.66666666666667,109
2025-01-04,13:45:00,"2025-01-04 13:45:00",05F0055N,05F0001N,77.66666666666667,175
2025-01-04,13:50:00,"2025-01-04 13:50:00",05F0055N,05F0001N,79.33333333333333,145
2025-01-04,13:55:00,"2025-01-04 13:55:00",05F0055N,05F0001N,64.5,133
2025-01-04,14:00:00,"2025-01-04 14:00:00",05F0055N,05F0001N,77.66666666666667,148
2025-01-04,14:05:00,"2025-01-04 14:05:00",05F0055N,05F0001N,79.33333333333333,142
2025-01-04,14:10:00,"2025-01-04 14:10:00",05F0055N,05F0001N,75.33333333333333,163
2025-01-04,14:15:00,"2025-01-04 14:15:00",05F0055N,05F0001N,75.33333333333333,151
2025-01-04,14:20:00,"2025-01-04 14:20:00",05F0055N,05F0001N,80,153
2025-01-04,14:25:00,"2025-01-04 14:25:00",05F0055N,05F0001N,79,159
2025-01-04,14:30:00,"2025-01-04 14:30:00",05F0055N,05F0001N,56,148
2025-01-04,14:35:00,"2025-01-04 14:35:00",05F0055N,05F0001N,77.66666666666667,160
2025-01-04,14:40:00,"2025-01-04 14:40:00",05F0055N,05F0001N,77,158
2025-01-04,14:45:00,"2025-01-04 14:45:00",05F0055N,05F0001N,74.66666666666667,150
2025-01-04,14:50:00,"2025-01-04 14:50:00",05F0055N,05F0001N,74,177
2025-01-04,14:55:00,"2025-01-04 14:55:00",05F0055N,05F0001N,76.33333333333333,149
2025-01-04,15:00:00,"2025-01-04 15:00:00",05F0055N,05F0001N,79,148
2025-01-04,15:05:00,"2025-01-04 15:05:00",05F0055N,05F0001N,75.33333333333333,146
2025-01-04,15:10:00,"2025-01-04 15:10:00",05F0055N,05F0001N,75,178
2025-01-04,15:15:00,"2025-01-04 15:15:00",05F0055N,05F0001N,76.33333333333333,190
2025-01-04,15:20:00,"2025-01-04 15:20:00",05F0055N,05F0001N,73.33333333333333,162
2025-01-04,15:25:00,"2025-01-04 15:25:00",05F0055N,05F0001N,77.66666666666667,129
2025-01-04,15:30:00,"2025-01-04 15:30:00",05F0055N,05F0001N,74,174
2025-01-04,15:35:00,"2025-01-04 15:35:00",05F0055N,05F0001N,75,168
2025-01-04,15:40:00,"2025-01-04 15:40:00",05F0055N,05F0001N,74.33333333333333,190
2025-01-04,15:45:00,"2025-01-04 15:45:00",05F0055N,05F0001N,74,169
2025-01-04,15:50:00,"2025-01-04 15:50:00",05F0055N,05F0001N,74,167
2025-01-04,15:55:00,"2025-01-04 15:55:00",05F0055N,05F0001N,74,183
2025-01-04,16:00:00,"2025-01-04 16:00:00",05F0055N,05F0001N,75.33333333333333,153
2025-01-04,16:05:00,"2025-01-04 16:05:00",05F0055N,05F0001N,76.33333333333333,153
2025-01-04,16:10:00,"2025-01-04 16:10:00",05F0055N,05F0001N,71.66666666666667,174
2025-01-04,16:15:00,"2025-01-04 16:15:00",05F0055N,05F0001N,75,173
2025-01-04,16:20:00,"2025-01-04 16:20:00",05F0055N,05F0001N,75.66666666666667,173
2025-01-04,16:25:00,"2025-01-04 16:25:00",05F0055N,05F0001N,74,177
2025-01-04,16:30:00,"2025-01-04 16:30:00",05F0055N,05F0001N,74.33333333333333,159
2025-01-04,16:35:00,"2025-01-04 16:35:00",05F0055N,05F0001N,77,165
2025-01-04,16:40:00,"2025-01-04 16:40:00",05F0055N,05F0001N,72,164
2025-01-04,16:45:00,"2025-01-04 16:45:00",05F0055N,05F0001N,75.66666666666667,192
2025-01-04,16:50:00,"2025-01-04 16:50:00",05F0055N,05F0001N,75.66666666666667,184
2025-01-04,16:55:00,"2025-01-04 16:55:00",05F0055N,05F0001N,75,187
2025-01-04,17:00:00,"2025-01-04 17:00:00",05F0055N,05F0001N,77.66666666666667,149
2025-01-04,17:05:00,"2025-01-04 17:05:00",05F0055N,05F0001N,71.75,159
2025-01-04,17:10:00,"2025-01-04 17:10:00",05F0055N,05F0001N,72.66666666666667,167
2025-01-04,17:15:00,"2025-01-04 17:15:00",05F0055N,05F0001N,72.25,172
2025-01-04,17:20:00,"2025-01-04 17:20:00",05F0055N,05F0001N,76.33333333333333,181
2025-01-04,17:25:00,"2025-01-04 17:25:00",05F0055N,05F0001N,76.33333333333333,157
2025-01-04,17:30:00,"2025-01-04 17:30:00",05F0055N,05F0001N,72,187
2025-01-04,17:35:00,"2025-01-04 17:35:00",05F0055N,05F0001N,73,196
2025-01-04,17:40:00,"2025-01-04 17:40:00",05F0055N,05F0001N,75.33333333333333,163
2025-01-04,17:45:00,"2025-01-04 17:45:00",05F0055N,05F0001N,75.66666666666667,164
2025-01-04,17:50:00,"2025-01-04 17:50:00",05F0055N,05F0001N,79,136
2025-01-04,17:55:00,"2025-01-04 17:55:00",05F0055N,05F0001N,76,132
2025-01-04,18:00:00,"2025-01-04 18:00:00",05F0055N,05F0001N,79,146
2025-01-04,18:05:00,"2025-01-04 18:05:00",05F0055N,05F0001N,76.33333333333333,144
2025-01-04,18:10:00,"2025-01-04 18:10:00",05F0055N,05F0001N,70.66666666666667,190
2025-01-04,18:15:00,"2025-01-04 18:15:00",05F0055N,05F0001N,77.66666666666667,152
2025-01-04,18:20:00,"2025-01-04 18:20:00",05F0055N,05F0001N,74.33333333333333,159
2025-01-04,18:25:00,"2025-01-04 18:25:00",05F0055N,05F0001N,78.33333333333333,153
2025-01-04,18:30:00,"2025-01-04 18:30:00",05F0055N,05F0001N,79,143
2025-01-04,18:35:00,"2025-01-04 18:35:00",05F0055N,05F0001N,74.33333333333333,158
2025-01-04,18:40:00,"2025-01-04 18:40:00",05F0055N,05F0001N,79,145
2025-01-04,18:45:00,"2025-01-04 18:45:00",05F0055N,05F0001N,77.66666666666667,156
2025-01-04,18:50:00,"2025-01-04 18:50:00",05F0055N,05F0001N,76.33333333333333,156
2025-01-04,18:55:00,"2025-01-04 18:55:00",05F0055N,05F0001N,78.66666666666667,132
2025-01-04,19:00:00,"2025-01-04 19:00:00",05F0055N,05F0001N,78.33333333333333,160
2025-01-04,19:05:00,"2025-01-04 19:05:00",05F0055N,05F0001N,76.66666666666667,150
2025-01-04,19:10:00,"2025-01-04 19:10:00",05F0055N,05F0001N,79,150
2025-01-04,19:15:00,"2025-01-04 19:15:00",05F0055N,05F0001N,80,140
2025-01-04,19:20:00,"2025-01-04 19:20:00",05F0055N,05F0001N,77.66666666666667,149
2025-01-04,19:25:00,"2025-01-04 19:25:00",05F0055N,05F0001N,80,138
2025-01-04,19:30:00,"2025-01-04 19:30:00",05F0055N,05F0001N,79.66666666666667,126
2025-01-04,19:35:00,"2025-01-04 19:35:00",05F0055N,05F0001N,78.66666666666667,170
2025-01-04,19:40:00,"2025-01-04 19:40:00",05F0055N,05F0001N,80.66666666666667,131
2025-01-04,19:45:00,"2025-01-04 19:45:00",05F0055N,05F0001N,78.33333333333333,140
2025-01-04,19:50:00,"2025-01-04 19:50:00",05F0055N,05F0001N,77.66666666666667,135
2025-01-04,19:55:00,"2025-01-04 19:55:00",05F0055N,05F0001N,69.33333333333333,139
2025-01-04,20:00:00,"2025-01-04 20:00:00",05F0055N,05F0001N,77,166
2025-01-04,20:05:00,"2025-01-04 20:05:00",05F0055N,05F0001N,77,133
2025-01-04,20:10:00,"2025-01-04 20:10:00",05F0055N,05F0001N,77,154
2025-01-04,20:15:00,"2025-01-04 20:15:00",05F0055N,05F0001N,78.33333333333333,142
2025-01-04,20:20:00,"2025-01-04 20:20:00",05F0055N,05F0001N,76,176
2025-01-04,20:25:00,"2025-01-04 20:25:00",05F0055N,05F0001N,77.66666666666667,128
2025-01-04,20:30:00,"2025-01-04 20:30:00",05F0055N,05F0001N,81.66666666666667,134
2025-01-04,20:35:00,"2025-01-04 20:35:00",05F0055N,05F0001N,80,127
2025-01-04,20:40:00,"2025-01-04 20:40:00",05F0055N,05F0001N,74.33333333333333,138
2025-01-04,20:45:00,"2025-01-04 20:45:00",05F0055N,05F0001N,79,136
2025-01-04,20:50:00,"2025-01-04 20:50:00",05F0055N,05F0001N,74,146
2025-01-04,20:55:00,"2025-01-04 20:55:00",05F0055N,05F0001N,79.66666666666667,126
2025-01-04,21:00:00,"2025-01-04 21:00:00",05F0055N,05F0001N,82,131
2025-01-04,21:05:00,"2025-01-04 21:05:00",05F0055N,05F0001N,81.66666666666667,150
2025-01-04,21:10:00,"2025-01-04 21:10:00",05F0055N,05F0001N,79,123
2025-01-04,21:15:00,"2025-01-04 21:15:00",05F0055N,05F0001N,75.66666666666667,151
2025-01-04,21:20:00,"2025-01-04 21:20:00",05F0055N,05F0001N,77.66666666666667,150
2025-01-04,21:25:00,"2025-01-04 21:25:00",05F0055N,05F0001N,83.33333333333333,119
2025-01-04,21:30:00,"2025-01-04 21:30:00",05F0055N,05F0001N,79,131
2025-01-04,21:35:00,"2025-01-04 21:35:00",05F0055N,05F0001N,79,119
2025-01-04,21:40:00,"2025-01-04 21:40:00",05F0055N,05F0001N,77.66666666666667,153
2025-01-04,21:45:00,"2025-01-04 21:45:00",05F0055N,05F0001N,80,135
2025-01-04,21:50:00,"2025-01-04 21:50:00",05F0055N,05F0001N,79,147
2025-01-04,21:55:00,"2025-01-04 21:55:00",05F0055N,05F0001N,75.66666666666667,130
2025-01-04,22:00:00,"2025-01-04 22:00:00",05F0055N,05F0001N,77.66666666666667,120
2025-01-04,22:05:00,"2025-01-04 22:05:00",05F0055N,05F0001N,82,136
2025-01-04,22:10:00,"2025-01-04 22:10:00",05F0055N,05F0001N,81,116
2025-01-04,22:15:00,"2025-01-04 22:15:00",05F0055N,05F0001N,79,153
2025-01-04,22:20:00,"2025-01-04 22:20:00",05F0055N,05F0001N,80,107
2025-01-04,22:25:00,"2025-01-04 22:25:00",05F0055N,05F0001N,78.33333333333333,107
2025-01-04,22:30:00,"2025-01-04 22:30:00",05F0055N,05F0001N,83.66666666666667,84
2025-01-04,22:35:00,"2025-01-04 22:35:00",05F0055N,05F0001N,82.33333333333333,76
2025-01-04,22:40:00,"2025-01-04 22:40:00",05F0055N,05F0001N,82,101
2025-01-04,22:45:00,"2025-01-04 22:45:00",05F0055N,05F0001N,82,87
2025-01-04,22:50:00,"2025-01-04 22:50:00",05F0055N,05F0001N,83,70
2025-01-04,22:55:00,"2025-01-04 22:55:00",05F0055N,05F0001N,82,80
2025-01-04,23:00:00,"2025-01-04 23:00:00",05F0055N,05F0001N,83.66666666666667,74
2025-01-04,23:05:00,"2025-01-04 23:05:00",05F0055N,05F0001N,82,74
2025-01-04,23:10:00,"2025-01-04 23:10:00",05F0055N,05F0001N,80.5,98
2025-01-04,23:15:00,"2025-01-04 23:15:00",05F0055N,05F0001N,86,71
2025-01-04,23:20:00,"2025-01-04 23:20:00",05F0055N,05F0001N,82,64
2025-01-04,23:25:00,"2025-01-04 23:25:00",05F0055N,05F0001N,86.66666666666667,56
2025-01-04,23:30:00,"2025-01-04 23:30:00",05F0055N,05F0001N,81,75
2025-01-04,23:35:00,"2025-01-04 23:35:00",05F0055N,05F0001N,84,67
2025-01-04,23:40:00,"2025-01-04 23:40:00",05F0055N,05F0001N,84,49
2025-01-04,23:45:00,"2025-01-04 23:45:00",05F0055N,05F0001N,85,62
2025-01-04,23:50:00,"2025-01-04 23:50:00",05F0055N,05F0001N,84,61
2025-01-04,23:55:00,"2025-01-04 23:55:00",05F0055N,05F0001N,88,40
2025-01-05,00:00:00,"2025-01-05 00:00:00",05F0055N,05F0001N,82.33333333333333,73
2025-01-05,00:05:00,"2025-01-05 00:05:00",05F0055N,05F0001N,86,36
2025-01-05,00:10:00,"2025-01-05 00:10:00",05F0055N,05F0001N,86.66666666666667,60
2025-01-05,00:15:00,"2025-01-05 00:15:00",05F0055N,05F0001N,84,50
2025-01-05,00:20:00,"2025-01-05 00:20:00",05F0055N,05F0001N,86,55
2025-01-05,00:25:00,"2025-01-05 00:25:00",05F0055N,05F0001N,84,39
2025-01-05,00:30:00,"2025-01-05 00:30:00",05F0055N,05F0001N,86,44
2025-01-05,00:35:00,"2025-01-05 00:35:00",05F0055N,05F0001N,86,52
2025-01-05,00:40:00,"2025-01-05 00:40:00",05F0055N,05F0001N,84,52
2025-01-05,00:45:00,"2025-01-05 00:45:00",05F0055N,05F0001N,86,39
2025-01-05,00:50:00,"2025-01-05 00:50:00",05F0055N,05F0001N,84,40
2025-01-05,00:55:00,"2025-01-05 00:55:00",05F0055N,05F0001N,86,46
2025-01-05,01:00:00,"2025-01-05 01:00:00",05F0055N,05F0001N,86,31
2025-01-05,01:05:00,"2025-01-05 01:05:00",05F0055N,05F0001N,86,33
2025-01-05,01:10:00,"2025-01-05 01:10:00",05F0055N,05F0001N,87,39
2025-01-05,01:15:00,"2025-01-05 01:15:00",05F0055N,05F0001N,84,31
2025-01-05,01:20:00,"2025-01-05 01:20:00",05F0055N,05F0001N,86,32
2025-01-05,01:25:00,"2025-01-05 01:25:00",05F0055N,05F0001N,88.5,41
